id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
46908,https://www.airbnb.com/rooms/46908,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.95 · 2 bedrooms · 4 beds · 1 bath,"Quiet residential street, within walking distance of shops in the ""Dimond District"" of Oakland and Dimond Park. Short drive or bike ride to the Oakland hills parks, including Roberts Regional Park for hiking and biking. Also close to the wonderful Lake Merritt for walking, biking, boating, and the Saturday Farmer's Market. Down the street from Sequoia Elementary School.",210654,https://www.airbnb.com/users/show/210654,Mercedes,2010-08-23,"Oakland, CA","I am an architect  who loves to travel and to host visitors alike... I've lived and worked in the Middle East and Europe, and hosting gives me the chance to stay connected with the wider world... I enjoy the films at Berkeley's Pacific Film Archive, hearing live ""world"" music, walks around Lake Merritt and up in the Oakland hills, and day trips to the surrounding areas. I'm happy to help you with itinerary ideas and suggestions for sights and adventures in the region.",within a day,100%,92%,t,https://a0.muscache.com/im/users/210654/profile_pic/1282603011/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/210654/profile_pic/1282603011/original.jpg?aki_policy=profile_x_medium,Meadow Brook,2,3,"['email', 'phone']",t,t,"Oakland, California, United States",Upper Dimond,,37.80252,-122.20828,Entire home,Entire home/apt,4,,1 bath,,4,[],$176.00,30,180,1,30,180,180,29.9,180.0,,t,0,0,16,291,2023-12-20,20,5,0,2018-11-25,2023-09-02,4.95,5.0,5.0,4.9,5.0,4.8,4.95,,f,2,2,0,0,0.32
56645,https://www.airbnb.com/rooms/56645,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.65 · 1 bedroom · 1 bed · 1 shared bath,"Millsmont is almost a secret part of Oakland known mostly to locals. It's located on the hillside to the south of Mills College. (It overlooks but is not part of East Oakland, which is further south and to the west.) You can hear the Mills College bells ring each quarter hour. <br /><br />Our neighbors include a ferry boat captain, a famous Mission mural painter, digital consultants for political campaigns, and a wellness oriented chiropractor. <br /><br />Almost all of the buildings on our street are single family, middle class homes ($1.1M in the Bay Area) occupied by long time residents. These include Asian, Latino, black, and white residents and families - we are the most ethnically diverse zip code in the Bay Area. You'll see them all walking dogs on the street. <br /><br />There's a wonderful natural foods grocery store about 10 minutes away by car - Farmer Joe's has two locations. Further away, there are many other great purveyors - Berkeley Bowl and Rockridge Market Hall. <br /",268781,https://www.airbnb.com/users/show/268781,Pam,2010-10-23,"Oakland, CA","I am a writer, content strategist and former documentary filmmaker. Easy going, movie loving, connoisseur of life! 

I also write about organically grown wine and can tell you everywhere to go in wine country. I'm also a former travel writer and know the Bay Area well after living here for 30+ years. 

I'm well traveled, having spent time in India (all over), Italy, Greece, England and France.

",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/1c11ab37-ded1-4825-9d55-dd6e45c2d2b0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1c11ab37-ded1-4825-9d55-dd6e45c2d2b0.jpg?aki_policy=profile_x_medium,Central East Oakland,4,7,"['email', 'phone']",t,t,"Oakland, California, United States",Millsmont,,37.7769,-122.18037,Private room in home,Private room,1,,1 shared bath,,1,[],$38.00,28,300,5,28,1125,1125,27.5,1125.0,,t,8,26,56,236,2023-12-20,43,7,0,2017-05-22,2023-09-29,4.65,4.74,4.4,4.81,4.91,4.49,4.7,,f,4,0,4,0,0.54
85974,https://www.airbnb.com/rooms/85974,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.87 · 1 bedroom · 1 bed · 1 bath,"Rockridge is a vibrant walking neighborhood filled with beautiful streets and gardens but close to amazing restaurants, cafes & amazing public transportation that takes you to SF in 20 mins!",471600,https://www.airbnb.com/users/show/471600,Ericka,2011-03-29,"Oakland, CA","I'm a commercial  photographer, an entrepreneur and a mama. We moved from NYC back to where I grew  when our daughter was born. I travel a lot for work and still love NYC and it feels like a second home. We love to host people in our cottage and share our favorite spots of the area. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/f063070d-7f9b-4cc5-bfdc-2b7b65330d31.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f063070d-7f9b-4cc5-bfdc-2b7b65330d31.jpg?aki_policy=profile_x_medium,Shafter,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Shafter,,37.84211,-122.25203,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$188.00,3,60,3,3,60,60,3.0,60.0,,t,23,53,80,355,2023-12-20,243,15,1,2011-05-17,2023-11-25,4.87,4.93,4.9,4.96,4.94,4.95,4.79,,f,1,1,0,0,1.58
136250,https://www.airbnb.com/rooms/136250,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *5.0 · 2 bedrooms · 1 bed · 1 bath,"Quiet, safe, serene, wooded",667229,https://www.airbnb.com/users/show/667229,Mark,2011-06-05,"Danville, CA",,within a few hours,100%,100%,t,https://a0.muscache.com/im/users/667229/profile_pic/1307307080/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/667229/profile_pic/1307307080/original.jpg?aki_policy=profile_x_medium,Merriwood,2,4,"['email', 'phone']",t,t,"Oakland, California, United States",Merriwood,,37.83699,-122.21452,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$80.00,30,150,30,30,150,150,30.0,150.0,,t,0,0,0,201,2023-12-20,13,2,0,2017-01-15,2023-04-11,5.0,4.92,4.85,5.0,5.0,4.85,4.85,,f,2,1,1,0,0.15
151422,https://www.airbnb.com/rooms/151422,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *5.0 · 1 bedroom · 1 bed · 1 bath,"In all of Oakland, I LOVE the Grand-Lake area. And in the Grand-Lake area, I LOVE Adams Point.<br /><br />Off Grand Ave., the place is wonderfully situated for walkability: 2 blocks from the Lake Merritt and equidistant (about a 8-11-minute walk) between Whole Foods and the wonders of the Grand-Lake area: Oakland's top restaurants, bars, cafes, Trader Joe's, Peets, a pizza cooperative, Saturday Farmer's Market w/ crafts and music. I'm a 5-minute drive to Uptown, and  you can be walking on a gorgeous redwood trail (off Skyline & Joaquin Miller) in 11 minutes by car, door-to-trailhead.",729004,https://www.airbnb.com/users/show/729004,Amy,2011-06-21,"Oakland, CA","Hi there! 

I enjoy community singing, music, dancing, hiking, reading, learning, lectures, and travel. 

Fun fact: For the last four years, my best friend and I have been ""gratitude buddies"" and have shared, via email, Monday through Thursday, a gratitude list. So far we've shared over 400 gratitude exchanges! Powerful practice; highly recommended!

~~ Live well! ~~",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/dbebcfa2-90f9-40aa-994a-3ed2e353c5df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dbebcfa2-90f9-40aa-994a-3ed2e353c5df.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Oakland, California, United States",Adams Point,,37.81089,-122.25396,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$160.00,1,14,1,1,14,14,1.0,14.0,,t,23,53,83,263,2023-12-20,9,0,0,2014-11-29,2022-07-09,5.0,4.89,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.08
155368,https://www.airbnb.com/rooms/155368,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.92 · 2 bedrooms · 2 beds · 1.5 baths,"We have lived here for over 30 years and love our neighborhood. The neighbors are friendly and most nights there is a beautiful sunset. It is within walking distance of Lake Temescal Park with large grassy areas for picnics and of course the lake for swimming, hiking, walking, running. Also there is ample on street free parking.",728977,https://www.airbnb.com/users/show/728977,Susan,2011-06-21,"Oakland, CA","My husband Christopher and I love living and working in the Oakland Hills which is central to the whole SF Bay Area. We enjoy sharing our home with interesting people from all over the world. We, too, love to travel and have recently been to England, Ireland, Turkey and Costa Rica and are planning a trip to Mongolia, China and Tibet. We strive to offer a welcoming, beautiful, peaceful, and friendly atmosphere for our guests. We look forward to meeting you!",N/A,N/A,86%,f,https://a0.muscache.com/im/users/728977/profile_pic/1441146089/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/728977/profile_pic/1441146089/original.jpg?aki_policy=profile_x_medium,Upper Rockridge,1,1,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Upper Rockridge,,37.84419,-122.23405,Entire home,Entire home/apt,4,,1.5 baths,,2,[],$250.00,3,10,3,3,10,10,3.0,10.0,,t,27,57,87,177,2023-12-20,305,4,1,2011-07-13,2023-11-27,4.92,4.88,4.94,4.98,4.96,4.89,4.87,,f,1,1,0,0,2.01
169599,https://www.airbnb.com/rooms/169599,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.65 · 1 bedroom · 1 bed · 1 bath,"This neighborhood is mostly quiet and just a few minutes from gorgeous walks through the woods on Mountain Blvd. Though residential, it does boast a few good restaurants( try 'Old Weang Ping Village'-Thai Food). If you are a swimmer or runner you will be stunned by the beauty of Mills College's trails and redwood laden public pool. Mills College is across the street from the house.",808353,https://www.airbnb.com/users/show/808353,Marlene,2011-07-12,"Oakland, CA",I am a Bay Area Garden Designer for a design/build firm and I love what I do. I am into fitness and nutrition. I enjoy all the Bay Area has to offer and I would love to share my interests and knowledge of the Bay Area with you.  ,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/808353/profile_pic/1310450670/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/808353/profile_pic/1310450670/original.jpg?aki_policy=profile_x_medium,Central East Oakland,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Millsmont,,37.77847,-122.17615,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$115.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,2,277,2023-12-20,191,0,0,2011-08-16,2019-12-24,4.65,4.77,4.66,4.86,4.8,4.34,4.64,,f,1,1,0,0,1.27
208186,https://www.airbnb.com/rooms/208186,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.74 · 1 bedroom · 1 bed · 1 private bath,"walking distance to Trader Joe's, Lake Merritt, and a thriving shopping and restaurant part of town, but a small neighborhood feeling at home with plenty of street parking.",1024552,https://www.airbnb.com/users/show/1024552,LaurieAnn,2011-08-26,"Oakland, CA","I'm a dance teacher specializing in working with dance phobic people who can't learn from anyone else.  I'm passionate about teaching and spreading the joy of dance, especially partner dance.  I also collect rare plants and have a beautiful and interesting (if a tad unruly) garden, which I tend to all by myself, hence the unruly part.  I love to cook, but my diet is pretty basic, mostly plants, simply prepared with very little processed foods.  I'm a good conversationalist, but my schedule is erratic, so no guarantee I'll be around when you want to talk.  Happy to supply you with all the info you want about the area!  I can't live without good friends, integrity, laughter, dancing, new things to try, and nature.  When I travel, it's usually dance related, although I did achieve my dream of an English country garden tour a few years ago.   I spent the month of July in Sweden and Norway for 8 years studying a European jazz dance (boogie woogie) that I fell in love with.  My home is a quiet space, good for people who want to rest when they get back to their room, not good for people who want to party in their room, rather than on the town. (Also not good for smokers.  Please see house rules if you smoke.)",within an hour,100%,100%,t,https://a0.muscache.com/im/users/1024552/profile_pic/1425785962/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1024552/profile_pic/1425785962/original.jpg?aki_policy=profile_x_medium,Cleveland Heights,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Cleveland Heights,,37.80732,-122.24293,Private room in home,Private room,2,,1 private bath,,1,[],$69.00,3,120,3,3,1125,1125,3.0,1125.0,,t,25,25,25,245,2023-12-20,306,6,1,2011-10-17,2023-12-02,4.74,4.81,4.65,4.91,4.91,4.81,4.74,,t,2,1,1,0,2.06
242472,https://www.airbnb.com/rooms/242472,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *4.51 · 1 bedroom · 1 bed · 1 private bath,Rockridge is the best! You will have everything you need at your fingertips!,1272555,https://www.airbnb.com/users/show/1272555,Amy,2011-10-10,"Oakland, CA","Single mom with grown children out of the house and extra space to share! Educational therapist by day and salsa dancer and music enthusiast by night. I have lots of recommendations for local music venues, events and restaurants. I love living in the Bay Area, and appreciate its urban charms as well as its abundant natural beauty. I also enjoy traveling, and welcome hearing about your adventures!",within an hour,100%,100%,f,https://a0.muscache.com/im/users/1272555/profile_pic/1392416064/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1272555/profile_pic/1392416064/original.jpg?aki_policy=profile_x_medium,Shafter,2,3,"['email', 'phone']",t,t,"Oakland, California, United States",Rockridge,,37.84453,-122.25127,Private room in guest suite,Private room,2,,1 private bath,,1,[],$139.00,2,60,2,2,60,60,2.0,60.0,,t,18,48,78,168,2023-12-20,208,0,0,2011-10-19,2022-10-03,4.51,4.54,4.36,4.75,4.7,4.89,4.54,,f,2,1,1,0,1.40
266996,https://www.airbnb.com/rooms/266996,20231220185646,2023-12-20,city scrape,Condo in Oakland · *4.78 · Studio · 2 beds · 1 bath,,1399511,https://www.airbnb.com/users/show/1399511,Janet & Fred,2011-11-12,"Oakland, CA","
Things We love include....

Traveling -- whether it’s  local or international travel, we love learning customs, cuisines, and meeting local  people.  It enriches the experience of traveling. This is primarily why we chose airbnb as the conduit to rent.  When you live amongst locals, the experience of traveling becomes more intimate and personal. 

Eating -- We love a good meal from any venue -- it could be a sit down restaurant or a food truck/street vendor. A nice glass of wine or a good cocktail wouldn't hurt either.  

Spending time with family, friends and pets. ",within an hour,100%,100%,t,https://a0.muscache.com/im/users/1399511/profile_pic/1323312962/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1399511/profile_pic/1323312962/original.jpg?aki_policy=profile_x_medium,Uptown,2,4,"['email', 'phone']",t,t,,Northgate,,37.81307,-122.2678,Entire condo,Entire home/apt,2,,1 bath,,2,[],$79.00,31,365,31,31,1125,1125,31.0,1125.0,,t,17,47,77,352,2023-12-20,128,3,0,2011-12-22,2023-11-07,4.78,4.89,4.87,4.82,4.8,4.11,4.76,,t,1,1,0,0,0.88
267025,https://www.airbnb.com/rooms/267025,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.55 · Studio · 1 bed · 1 bath,"Close to everything - SF, BART, UC Berkeley, great restaurants, etc. This neighborhood is trending and offers the best of the urban lifestyle.",1400283,https://www.airbnb.com/users/show/1400283,Cristi,2011-11-12,"Oakland, CA",I'm a geographer and data scientist who has lived in North Oakland for ten years.,within an hour,100%,100%,f,https://a0.muscache.com/im/users/1400283/profile_pic/1321152157/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1400283/profile_pic/1321152157/original.jpg?aki_policy=profile_x_medium,Longfellow,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Longfellow,,37.83406,-122.26856,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$99.00,2,31,2,2,31,31,2.0,31.0,,t,12,12,12,12,2023-12-20,33,4,0,2014-04-22,2023-11-19,4.55,4.82,4.88,4.85,4.88,4.15,4.48,,f,1,1,0,0,0.28
341704,https://www.airbnb.com/rooms/341704,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.75 · 2 bedrooms · 2 beds · 1 bath,"We are just a few blocks from Rockridge/College Ave, from Piedmont Ave., and from Telegraph Ave, each of which has dozens of restaurants and bars, shopping, art galleries, coffee houses, and more.  Plus, in a pinch, you're 2 blocks from Safeway and Starbucks.",1700817,https://www.airbnb.com/users/show/1700817,Jennifer,2012-02-05,"Oakland, CA","retired publishing exec, living in Oakland.",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/1700817/profile_pic/1328426291/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1700817/profile_pic/1328426291/original.jpg?aki_policy=profile_x_medium,Temescal,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Temescal,,37.83461,-122.25536,Entire home,Entire home/apt,4,,1 bath,,2,[],$138.00,4,28,4,4,28,28,4.0,28.0,,t,0,0,0,166,2023-12-20,28,0,0,2012-05-15,2017-12-31,4.75,4.82,4.5,4.96,4.96,4.71,4.86,,f,1,1,0,0,0.20
348534,https://www.airbnb.com/rooms/348534,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.65 · 2 bedrooms · 1 bed · 1 bath,Quiet neighborhood in the Oakland hills in a very safe area.  Street parking available directly in front of the house.  Do not leave any items in your vehicle overnight.  Lock your stuff in the truck if you cannot take it inside.,1766074,https://www.airbnb.com/users/show/1766074,Michael,2012-02-17,"Oakland, CA",Retired executive from Silicon Valley.  Now I am an amateur photographer.,within an hour,100%,86%,f,https://a0.muscache.com/im/users/1766074/profile_pic/1439251761/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1766074/profile_pic/1439251761/original.jpg?aki_policy=profile_x_medium,Forestland,2,3,"['email', 'phone']",t,t,"Oakland, California, United States",Forestland,,37.8449,-122.20309,Entire home,Entire home/apt,2,,1 bath,,1,[],$106.00,2,32,2,2,32,32,2.0,32.0,,t,0,0,0,181,2023-12-20,119,5,1,2012-09-17,2023-12-12,4.65,4.7,4.62,4.8,4.85,4.79,4.7,,f,1,1,0,0,0.87
352676,https://www.airbnb.com/rooms/352676,20231220185646,2023-12-21,city scrape,Home in Oakland · *4.91 · 1 bedroom · 2 beds · 1 bath,Convenience convenience convenience half block from bus stop that will take one to downtown berkeley or downtown Oakland or to one of three Bart stations that will take one to SF-- major food markets within mile of cottage -- small 5 block walk to restaurants pubs drug store coffee shops etc-- close intersection to major freeways that will take one east west north or south -- quiet urban block need I say more,1785828,https://www.airbnb.com/users/show/1785828,Rebecca,2012-02-21,"Oakland, CA","Friendly, independent ,loves animals especially cats. I  Know the Oakland bay area well and I have
lived here 30 plus years. Love good food and theater.",within an hour,100%,92%,t,https://a0.muscache.com/im/users/1785828/profile_pic/1331574636/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1785828/profile_pic/1331574636/original.jpg?aki_policy=profile_x_medium,Bushrod,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Bushrod,,37.84194,-122.26528,Entire home,Entire home/apt,2,,1 bath,,2,[],$85.00,2,29,2,3,1125,1125,2.3,1125.0,,t,0,0,0,0,2023-12-21,208,16,1,2012-07-01,2023-11-27,4.91,4.91,4.87,4.98,4.97,4.87,4.86,,f,1,1,0,0,1.49
387039,https://www.airbnb.com/rooms/387039,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.74 · Studio · 1 bed · 1 private bath,"My building is in a safe and quiet part of Oakland, minutes from Berkeley and Rockridge (an upscale neighborhood with great ethnic restaurants.) <br /><br />I've heard that Oakland is the second most ethnically diverse city in America... after New York City. I love that. <br /><br />And while it's a diverse neighborhood, you can see from my reviews that guests feel safe here, and most of those who state that are women.  <br /><br />It's 0.6 miles from the nearest strip of restaurants (called ""Temescal""), and about 1 mile from the nearest BART station. <br /><br />I'ts 0.7 miles from The Temescal Produce Market at 5121 Telegraph Ave, Oakland.<br /><br />It's 1.1 miles from Whole Foods Market at 3000 Telegraph Ave in Berkeley<br /><br />It's also 1.1. miles from Berkeley Bowl at 2020 Oregon St in Berkeley. This is where I shop. It has the best prices on organic food, and a huge selection of both organic and conventional.<br /><br />This area is very flat, so it's easy to bike around town",1936623,https://www.airbnb.com/users/show/1936623,Trevor,2012-03-16,"Oakland, CA",Hi I'm Trevor. I own a triplex in North Oakland and live in one unit. This is a quiet building. I'm fully vaccinated. ,within a few hours,100%,N/A,f,https://a0.muscache.com/im/pictures/user/cbc60cc4-d7de-4e14-87a4-12e3b64f3e67.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cbc60cc4-d7de-4e14-87a4-12e3b64f3e67.jpg?aki_policy=profile_x_medium,Bushrod,4,6,"['email', 'phone']",t,t,"Oakland, California, United States",Bushrod,,37.84225,-122.26756,Private room in rental unit,Private room,2,,1 private bath,,1,[],$69.00,60,999,60,60,999,999,60.0,999.0,,t,30,60,90,365,2023-12-20,20,0,0,2012-06-08,2022-09-30,4.74,4.1,4.75,4.9,4.85,4.6,4.55,,f,3,1,2,0,0.14
387040,https://www.airbnb.com/rooms/387040,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.88 · 1 bedroom · 2 beds · 1 bath,"My building is in a safe and quiet part of Oakland, minutes from Berkeley and Rockridge (an upscale neighborhood with great ethnic restaurants.) <br /><br />I've heard that Oakland is the second most ethnically diverse city in America... after New York City. I love that. <br /><br />And while it's an ethnically diverse neighborhood, you can see from my reviews that guests feel safe here, and most of those who state that are women.  <br /><br />It's 0.6 miles from the nearest strip of restaurants (called ""Temescal""), and about 1 mile from the nearest BART station. <br /><br />I'ts 0.7 miles from The Temescal Produce Market at 5121 Telegraph Ave, Oakland.<br /><br />It's 1.1 miles from Whole Foods Market at 3000 Telegraph Ave in Berkeley<br /><br />It's also 1.1. miles from Berkeley Bowl at 2020 Oregon St in Berkeley. This is where I shop. It has the best prices on organic food, and a huge selection of both organic and conventional.<br /><br />This area is very flat, so it's easy to bike",1936623,https://www.airbnb.com/users/show/1936623,Trevor,2012-03-16,"Oakland, CA",Hi I'm Trevor. I own a triplex in North Oakland and live in one unit. This is a quiet building. I'm fully vaccinated. ,within a few hours,100%,N/A,f,https://a0.muscache.com/im/pictures/user/cbc60cc4-d7de-4e14-87a4-12e3b64f3e67.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cbc60cc4-d7de-4e14-87a4-12e3b64f3e67.jpg?aki_policy=profile_x_medium,Bushrod,4,6,"['email', 'phone']",t,t,"Oakland, California, United States",Bushrod,,37.84214,-122.26748,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$99.00,61,365,61,61,365,365,61.0,365.0,,t,0,0,0,232,2023-12-20,8,0,0,2013-11-01,2015-08-31,4.88,4.88,5.0,4.63,4.88,4.38,4.63,,f,3,1,2,0,0.06
470028,https://www.airbnb.com/rooms/470028,20231220185646,2023-12-20,city scrape,Villa in Oakland · *4.88 · 3 bedrooms · 3 baths,"A secluded enclave in a park-like setting in the Oakland Hills, with ultimate privacy. One mile from College avenue and everything you would ever need for the sophisticated diner or shopper.",1748565,https://www.airbnb.com/users/show/1748565,Foster,2012-02-14,"Oakland, CA","Foster Goldstrom has found the ultimate life of beauty with art, architecture and gardens, and offers a chance for you to do the same.",within a few hours,100%,N/A,f,https://a0.muscache.com/im/users/1748565/profile_pic/1407936935/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1748565/profile_pic/1407936935/original.jpg?aki_policy=profile_x_medium,Upper Rockridge,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Upper Rockridge,,37.85138,-122.23584,Entire villa,Entire home/apt,5,,3 baths,,,[],"$2,500.00",4,29,4,4,29,29,4.0,29.0,,t,29,59,89,364,2023-12-20,8,0,0,2014-03-26,2018-04-21,4.88,4.88,4.63,4.75,4.63,5.0,4.88,,f,1,1,0,0,0.07
489957,https://www.airbnb.com/rooms/489957,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · *5.0 · 1 bedroom · 1 bed · 1 shared bath,"This ground-floor garden duplex apartment is in a fantastic location,  within walking distance to all that you need, and conveniently situated between Mac Arthur and Rockridge Bart stations. There are many local bus routes including Transbay services - you can be in downtown SF in under 25 minutes during peak commute times!  <br /><br />It is also an easy 15-minute bus ride to downtown Berkeley, UC Berkeley.<br /><br />Surrounding areas include the prestigious neighborhoods of Claremont, Rockridge, and Piedmont that feature well-maintained, beautiful big old houses on tree-lined streets. <br /><br />Telegraph is hip and happening and bustling with a variety of outdoor eateries including Burma Superstar, Marufuku, Cholita Linda, Bakesale Betty's, as well as Temescal Brewery, and Artist Alley. Wholefoods market is the latest convenient addition to the neighborhood.<br /><br />There are plenty of popular restaurants and cafes on College in Rockridge; Trader Joes, a bakery, and a gourmet f",38166,https://www.airbnb.com/users/show/38166,Natalie,2009-09-13,"Oakland, CA","What I do...I'm a Technical Designer (Fashion) which is the 'architectural' side of developing apparel for production = I make clothes fit properly.
What I like to do...grow vegetables, cook, drink wine, hang in, restore furniture, DIY projects, hang out, socialise, artwalk, play pool, make people laugh, thrift shopping, antique markets, weekend adventures, camping, picnics and bbq's...
As your host I will ensure you feel welcome, relaxed and comfortable....I'll enjoy getting to know you, share a meal or a glass of wine, give you pointers on where to go and what to do,  then pretty much leave you to it...my home is your home away from home!",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4ea7534e-8572-412e-b061-421df3b127c1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4ea7534e-8572-412e-b061-421df3b127c1.jpg?aki_policy=profile_x_medium,,1,3,['phone'],t,t,"Oakland, California, United States",Shafter,,37.83706,-122.25786,Private room in rental unit,Private room,2,,1 shared bath,,1,[],,3,14,3,3,14,14,3.0,14.0,,,0,0,0,0,2023-12-21,4,0,0,2012-07-16,2022-09-28,5.0,4.75,5.0,4.75,4.75,5.0,4.75,,f,1,0,1,0,0.03
503632,https://www.airbnb.com/rooms/503632,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.82 · 2 bedrooms · 3 beds · 1 bath,"Amazing location! 10 minute walk to both Rockridge and Temescal shops- really! One of Oakland's most popular & beautiful areas, this area is filled with California Bungalows, beautiful trees, and amazing cafes. Start your morning with a walk to Blue Bottle Coffee, morning pastries at Rockridge Market Hall, Highwire & Philz coffee, as well as a great farmers market. <br /><br />Stroll down tree-lined College Ave past cute shops, Belotti (recognized as one of the world's top Italian restaurants), Trader Joe's (.5 mi), Whole Foods (.5 mi), Zachary's Pizza, Ramen Shop, bars, bookstores, and restaurants all the way to the UC Campus or to Rockridge BART (.5 miles). <br /><br />You're very close to UC Berkeley (2.9 miles; 30 min walk to campus), and my place has become a great landing spot for parents bringing students to UC Berkeley, those visiting family in the area, and folks wanting to discover our beautiful and friendly Oakland neighborhood. <br /><br />Children's Hospital and Kaiser Hos",1481714,https://www.airbnb.com/users/show/1481714,Susie,2011-12-07,"Oakland, CA","Down-to-earth coffee aficionado, artisan food supporter, world traveler & Real Estate Agent with a love and deep knowledge of Oakland, Berkeley, California and beyond! 

I'm a California native, living bi-coastally here and in Maine, where my family & I love hosting travelers.

The best hosting and guest experiences are all about good communication and exceeding guest expectations — which I hope to do!

CA DRE License #02144226",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/e059a744-dd6e-40d0-8a43-9ad1b5f92ccc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e059a744-dd6e-40d0-8a43-9ad1b5f92ccc.jpg?aki_policy=profile_x_medium,Shafter,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Shafter,,37.83885,-122.25628,Entire home,Entire home/apt,4,,1 bath,,3,[],$208.00,2,14,2,2,1125,1125,2.0,1125.0,,t,14,30,48,48,2023-12-20,206,13,1,2012-07-02,2023-12-04,4.82,4.84,4.8,4.96,4.93,4.92,4.79,,t,1,1,0,0,1.48
